,sale_day_x,departure_date,origin_station_name,destination_station_name,prediction_until_departure,real_sum_until_departure
2726,-5,2020-10-18,bb,cgm,1,0.0
2727,-3,2020-10-18,bb,cgm,1,0.0
2728,-2,2020-10-18,bb,cgm,0,0.0
2729,-1,2020-10-18,bb,cgm,0,0.0
2730,-90,2020-10-18,bb,cgm,4,13.0
2731,-60,2020-10-18,bb,cgm,4,13.0
2732,-30,2020-10-18,bb,cgm,4,13.0
2733,-20,2020-10-18,bb,cgm,4,13.0
2734,-15,2020-10-18,bb,cgm,4,13.0
2735,-10,2020-10-18,bb,cgm,3,13.0
2736,-7,2020-10-18,bb,cgm,3,12.0
2737,-6,2020-10-18,bb,cgm,3,12.0
2738,-5,2020-10-18,bb,cgm,3,12.0
2739,-3,2020-10-18,bb,cgm,3,9.0
2740,-2,2020-10-18,bb,cgm,2,8.0
2741,-1,2020-10-18,bb,cgm,2,6.0
2742,-90,2020-10-19,bb,cgm,1,0.0
2743,-60,2020-10-19,bb,cgm,1,0.0
2744,-30,2020-10-19,bb,cgm,1,0.0
2745,-20,2020-10-19,bb,cgm,1,0.0
2746,-15,2020-10-19,bb,cgm,1,0.0
2747,-10,2020-10-19,bb,cgm,1,0.0
2748,-7,2020-10-19,bb,cgm,1,0.0
2749,-6,2020-10-19,bb,cgm,1,0.0
2750,-5,2020-10-19,bb,cgm,1,0.0
2751,-3,2020-10-19,bb,cgm,1,0.0
2752,-2,2020-10-19,bb,cgm,0,0.0
2753,-1,2020-10-19,bb,cgm,0,0.0
2754,-90,2020-10-19,bb,cgm,6,4.0
2755,-60,2020-10-19,bb,cgm,6,4.0
2756,-30,2020-10-19,bb,cgm,5,4.0
2757,-20,2020-10-19,bb,cgm,5,4.0
2758,-15,2020-10-19,bb,cgm,5,4.0
2759,-10,2020-10-19,bb,cgm,5,4.0
2760,-7,2020-10-19,bb,cgm,5,4.0
2761,-6,2020-10-19,bb,cgm,5,3.0
2762,-5,2020-10-19,bb,cgm,4,3.0
2763,-3,2020-10-19,bb,cgm,3,3.0
2764,-2,2020-10-19,bb,cgm,2,3.0
2765,-1,2020-10-19,bb,cgm,1,2.0
2766,-90,2020-10-19,bb,cgm,4,3.0
2767,-60,2020-10-19,bb,cgm,4,3.0
2768,-30,2020-10-19,bb,cgm,4,3.0
2769,-20,2020-10-19,bb,cgm,4,3.0
2770,-15,2020-10-19,bb,cgm,4,3.0
2771,-10,2020-10-19,bb,cgm,3,2.0
2772,-7,2020-10-19,bb,cgm,3,2.0
2773,-6,2020-10-19,bb,cgm,3,2.0
2774,-5,2020-10-19,bb,cgm,3,2.0
2775,-3,2020-10-19,bb,cgm,2,2.0
2776,-2,2020-10-19,bb,cgm,2,1.0
2777,-1,2020-10-19,bb,cgm,1,1.0
2778,-90,2020-10-20,bb,cgm,5,0.0
2779,-60,2020-10-20,bb,cgm,5,0.0
2780,-30,2020-10-20,bb,cgm,4,0.0
2781,-20,2020-10-20,bb,cgm,4,0.0
2782,-15,2020-10-20,bb,cgm,4,0.0
2783,-10,2020-10-20,bb,cgm,4,0.0
2784,-7,2020-10-20,bb,cgm,4,0.0
2785,-6,2020-10-20,bb,cgm,3,0.0
2786,-5,2020-10-20,bb,cgm,3,0.0
2787,-3,2020-10-20,bb,cgm,3,0.0
2788,-2,2020-10-20,bb,cgm,2,0.0
2789,-1,2020-10-20,bb,cgm,2,0.0
2790,-90,2020-10-20,bb,cgm,4,4.0
2791,-60,2020-10-20,bb,cgm,4,4.0
2792,-30,2020-10-20,bb,cgm,4,4.0
2793,-20,2020-10-20,bb,cgm,4,4.0
2794,-15,2020-10-20,bb,cgm,4,4.0
2795,-10,2020-10-20,bb,cgm,3,4.0
2796,-7,2020-10-20,bb,cgm,3,4.0
2797,-6,2020-10-20,bb,cgm,3,4.0
2798,-5,2020-10-20,bb,cgm,3,4.0
2799,-3,2020-10-20,bb,cgm,2,4.0
2800,-2,2020-10-20,bb,cgm,2,4.0
2801,-1,2020-10-20,bb,cgm,1,4.0
2802,-90,2020-10-20,bb,cgm,7,7.0
2803,-60,2020-10-20,bb,cgm,7,7.0
2804,-30,2020-10-20,bb,cgm,7,7.0
2805,-20,2020-10-20,bb,cgm,7,7.0
2806,-15,2020-10-20,bb,cgm,6,7.0
2807,-10,2020-10-20,bb,cgm,6,6.0
2808,-7,2020-10-20,bb,cgm,5,6.0
2809,-6,2020-10-20,bb,cgm,4,4.0
2810,-5,2020-10-20,bb,cgm,4,2.0
2811,-3,2020-10-20,bb,cgm,3,2.0
2812,-2,2020-10-20,bb,cgm,2,2.0
2813,-1,2020-10-20,bb,cgm,2,2.0
2814,-90,2020-10-20,bb,cgm,6,4.0
2815,-60,2020-10-20,bb,cgm,6,4.0
2816,-30,2020-10-20,bb,cgm,5,4.0
2817,-20,2020-10-20,bb,cgm,5,4.0
2818,-15,2020-10-20,bb,cgm,5,4.0
2819,-10,2020-10-20,bb,cgm,5,4.0
2820,-7,2020-10-20,bb,cgm,4,1.0
2821,-6,2020-10-20,bb,cgm,4,1.0
2822,-5,2020-10-20,bb,cgm,4,1.0
2823,-3,2020-10-20,bb,cgm,3,0.0
2824,-2,2020-10-20,bb,cgm,2,0.0
2825,-1,2020-10-20,bb,cgm,2,0.0
2826,-90,2020-10-20,bb,cgm,13,24.0
2827,-60,2020-10-20,bb,cgm,13,24.0
2828,-30,2020-10-20,bb,cgm,13,24.0
2829,-20,2020-10-20,bb,cgm,12,24.0
2830,-15,2020-10-20,bb,cgm,12,24.0
2831,-10,2020-10-20,bb,cgm,11,22.0
2832,-7,2020-10-20,bb,cgm,10,20.0
2833,-6,2020-10-20,bb,cgm,10,20.0
2834,-5,2020-10-20,bb,cgm,9,20.0
2835,-3,2020-10-20,bb,cgm,8,16.0
2836,-2,2020-10-20,bb,cgm,7,10.0
2837,-1,2020-10-20,bb,cgm,5,7.0
2838,-90,2020-10-21,bb,cgm,10,1.0
2839,-60,2020-10-21,bb,cgm,9,1.0
2840,-30,2020-10-21,bb,cgm,9,1.0
2841,-20,2020-10-21,bb,cgm,9,1.0
2842,-15,2020-10-21,bb,cgm,9,1.0
2843,-10,2020-10-21,bb,cgm,8,1.0
2844,-7,2020-10-21,bb,cgm,8,1.0
2845,-6,2020-10-21,bb,cgm,7,1.0
2846,-5,2020-10-21,bb,cgm,7,1.0
2847,-3,2020-10-21,bb,cgm,5,1.0
2848,-2,2020-10-21,bb,cgm,4,1.0
2849,-1,2020-10-21,bb,cgm,3,1.0
2850,-90,2020-10-21,bb,cgm,6,3.0
2851,-60,2020-10-21,bb,cgm,6,3.0
2852,-30,2020-10-21,bb,cgm,6,3.0
2853,-20,2020-10-21,bb,cgm,5,3.0
2854,-15,2020-10-21,bb,cgm,5,3.0
2855,-10,2020-10-21,bb,cgm,4,3.0
2856,-7,2020-10-21,bb,cgm,4,3.0
2857,-6,2020-10-21,bb,cgm,3,3.0
2858,-5,2020-10-21,bb,cgm,3,3.0
2859,-3,2020-10-21,bb,cgm,3,3.0
2860,-2,2020-10-21,bb,cgm,2,3.0
2861,-1,2020-10-21,bb,cgm,1,1.0
2862,-90,2020-10-21,bb,cgm,4,4.0
2863,-60,2020-10-21,bb,cgm,4,4.0
2864,-30,2020-10-21,bb,cgm,4,4.0
2865,-20,2020-10-21,bb,cgm,4,3.0
2866,-15,2020-10-21,bb,cgm,4,3.0
2867,-10,2020-10-21,bb,cgm,3,3.0
2868,-7,2020-10-21,bb,cgm,3,3.0
2869,-6,2020-10-21,bb,cgm,3,3.0
2870,-5,2020-10-21,bb,cgm,3,3.0
2871,-3,2020-10-21,bb,cgm,2,3.0
2872,-2,2020-10-21,bb,cgm,2,3.0
2873,-1,2020-10-21,bb,cgm,1,3.0
2874,-90,2020-10-21,bb,cgm,12,12.0
2875,-60,2020-10-21,bb,cgm,12,12.0
2876,-30,2020-10-21,bb,cgm,12,12.0
2877,-20,2020-10-21,bb,cgm,11,12.0
2878,-15,2020-10-21,bb,cgm,11,11.0
2879,-10,2020-10-21,bb,cgm,10,11.0
2880,-7,2020-10-21,bb,cgm,9,11.0
2881,-6,2020-10-21,bb,cgm,9,11.0
2882,-5,2020-10-21,bb,cgm,8,11.0
2883,-3,2020-10-21,bb,cgm,7,10.0
2884,-2,2020-10-21,bb,cgm,6,8.0
2885,-1,2020-10-21,bb,cgm,5,6.0
2886,-90,2020-10-21,bb,cgm,6,4.0
2887,-60,2020-10-21,bb,cgm,6,4.0
2888,-30,2020-10-21,bb,cgm,5,4.0
2889,-20,2020-10-21,bb,cgm,5,4.0
2890,-15,2020-10-21,bb,cgm,5,4.0
2891,-10,2020-10-21,bb,cgm,5,4.0
2892,-7,2020-10-21,bb,cgm,4,3.0
2893,-6,2020-10-21,bb,cgm,4,3.0
2894,-5,2020-10-21,bb,cgm,4,3.0
2895,-3,2020-10-21,bb,cgm,3,3.0
2896,-2,2020-10-21,bb,cgm,2,2.0
2897,-1,2020-10-21,bb,cgm,2,1.0
2898,-90,2020-10-21,bb,cgm,12,19.0
2899,-60,2020-10-21,bb,cgm,12,19.0
2900,-30,2020-10-21,bb,cgm,12,19.0
2901,-20,2020-10-21,bb,cgm,11,19.0
2902,-15,2020-10-21,bb,cgm,11,17.0
2903,-10,2020-10-21,bb,cgm,10,17.0
2904,-7,2020-10-21,bb,cgm,10,13.0
2905,-6,2020-10-21,bb,cgm,9,13.0
2906,-5,2020-10-21,bb,cgm,9,13.0
2907,-3,2020-10-21,bb,cgm,7,9.0
2908,-2,2020-10-21,bb,cgm,6,7.0
2909,-1,2020-10-21,bb,cgm,5,5.0
2910,-90,2020-10-22,bb,cgm,5,2.0
2911,-60,2020-10-22,bb,cgm,4,2.0
2912,-30,2020-10-22,bb,cgm,4,2.0
2913,-20,2020-10-22,bb,cgm,4,2.0
2914,-15,2020-10-22,bb,cgm,4,2.0
2915,-10,2020-10-22,bb,cgm,4,2.0
2916,-7,2020-10-22,bb,cgm,3,2.0
2917,-6,2020-10-22,bb,cgm,3,2.0
2918,-5,2020-10-22,bb,cgm,3,1.0
2919,-3,2020-10-22,bb,cgm,2,1.0
2920,-2,2020-10-22,bb,cgm,2,1.0
2921,-1,2020-10-22,bb,cgm,1,1.0
2922,-90,2020-10-22,bb,cgm,3,2.0
2923,-60,2020-10-22,bb,cgm,2,2.0
2924,-30,2020-10-22,bb,cgm,2,2.0
2925,-20,2020-10-22,bb,cgm,2,2.0
2926,-15,2020-10-22,bb,cgm,2,2.0
2927,-10,2020-10-22,bb,cgm,1,2.0
2928,-7,2020-10-22,bb,cgm,1,2.0
2929,-6,2020-10-22,bb,cgm,1,2.0
2930,-5,2020-10-22,bb,cgm,1,2.0
2931,-3,2020-10-22,bb,cgm,0,2.0
2932,-2,2020-10-22,bb,cgm,0,2.0
2933,-1,2020-10-22,bb,cgm,0,1.0
2934,-90,2020-10-22,bb,cgm,2,3.0
2935,-60,2020-10-22,bb,cgm,2,3.0
2936,-30,2020-10-22,bb,cgm,2,3.0
2937,-20,2020-10-22,bb,cgm,2,3.0
2938,-15,2020-10-22,bb,cgm,2,3.0
2939,-10,2020-10-22,bb,cgm,1,3.0
2940,-7,2020-10-22,bb,cgm,1,3.0
2941,-6,2020-10-22,bb,cgm,1,3.0
2942,-5,2020-10-22,bb,cgm,1,3.0
2943,-3,2020-10-22,bb,cgm,1,3.0
2944,-2,2020-10-22,bb,cgm,0,3.0
2945,-1,2020-10-22,bb,cgm,0,3.0
2946,-90,2020-10-22,bb,cgm,5,5.0
2947,-60,2020-10-22,bb,cgm,5,5.0
2948,-30,2020-10-22,bb,cgm,5,5.0
2949,-20,2020-10-22,bb,cgm,4,4.0
2950,-15,2020-10-22,bb,cgm,4,3.0
2951,-10,2020-10-22,bb,cgm,3,2.0
2952,-7,2020-10-22,bb,cgm,3,2.0
2953,-6,2020-10-22,bb,cgm,2,2.0
2954,-5,2020-10-22,bb,cgm,2,2.0
2955,-3,2020-10-22,bb,cgm,1,2.0
2956,-2,2020-10-22,bb,cgm,1,2.0
2957,-1,2020-10-22,bb,cgm,0,2.0
2958,-90,2020-10-22,bb,cgm,6,9.0
2959,-60,2020-10-22,bb,cgm,6,9.0
2960,-30,2020-10-22,bb,cgm,6,9.0
2961,-20,2020-10-22,bb,cgm,5,8.0
2962,-15,2020-10-22,bb,cgm,5,8.0
2963,-10,2020-10-22,bb,cgm,5,8.0
2964,-7,2020-10-22,bb,cgm,5,7.0
2965,-6,2020-10-22,bb,cgm,4,7.0
2966,-5,2020-10-22,bb,cgm,4,7.0
2967,-3,2020-10-22,bb,cgm,3,6.0
2968,-2,2020-10-22,bb,cgm,2,4.0
2969,-1,2020-10-22,bb,cgm,2,2.0
2970,-90,2020-10-22,bb,cgm,6,12.0
2971,-60,2020-10-22,bb,cgm,6,12.0
2972,-30,2020-10-22,bb,cgm,5,12.0
2973,-20,2020-10-22,bb,cgm,5,12.0
2974,-15,2020-10-22,bb,cgm,5,12.0
2975,-10,2020-10-22,bb,cgm,5,12.0
2976,-7,2020-10-22,bb,cgm,4,12.0
2977,-6,2020-10-22,bb,cgm,4,12.0
2978,-5,2020-10-22,bb,cgm,4,11.0
2979,-3,2020-10-22,bb,cgm,3,11.0
2980,-2,2020-10-22,bb,cgm,3,10.0
2981,-1,2020-10-22,bb,cgm,2,5.0
2982,-90,2020-10-23,bb,cgm,4,3.0
2983,-60,2020-10-23,bb,cgm,3,3.0
2984,-30,2020-10-23,bb,cgm,3,3.0
2985,-20,2020-10-23,bb,cgm,3,3.0
2986,-15,2020-10-23,bb,cgm,3,3.0
2987,-10,2020-10-23,bb,cgm,3,3.0
2988,-7,2020-10-23,bb,cgm,2,3.0
2989,-6,2020-10-23,bb,cgm,2,3.0
2990,-5,2020-10-23,bb,cgm,2,3.0
2991,-3,2020-10-23,bb,cgm,2,3.0
2992,-2,2020-10-23,bb,cgm,1,3.0
2993,-1,2020-10-23,bb,cgm,1,3.0
2994,-90,2020-10-23,bb,cgm,3,4.0
2995,-60,2020-10-23,bb,cgm,3,4.0
2996,-30,2020-10-23,bb,cgm,3,4.0
2997,-20,2020-10-23,bb,cgm,2,4.0
2998,-15,2020-10-23,bb,cgm,2,4.0
2999,-10,2020-10-23,bb,cgm,2,3.0
3000,-7,2020-10-23,bb,cgm,2,3.0
3001,-6,2020-10-23,bb,cgm,1,3.0
3002,-5,2020-10-23,bb,cgm,1,3.0
3003,-3,2020-10-23,bb,cgm,1,3.0
3004,-2,2020-10-23,bb,cgm,1,3.0
3005,-1,2020-10-23,bb,cgm,0,1.0
3006,-90,2020-10-24,bb,cgm,2,0.0
3007,-60,2020-10-24,bb,cgm,2,0.0
3008,-30,2020-10-24,bb,cgm,2,0.0
3009,-20,2020-10-24,bb,cgm,2,0.0
3010,-15,2020-10-24,bb,cgm,2,0.0
3011,-10,2020-10-24,bb,cgm,2,0.0
3012,-7,2020-10-24,bb,cgm,1,0.0
3013,-6,2020-10-24,bb,cgm,1,0.0
3014,-5,2020-10-24,bb,cgm,1,0.0
3015,-3,2020-10-24,bb,cgm,1,0.0
3016,-2,2020-10-24,bb,cgm,0,0.0
3017,-90,2020-10-24,bb,cgm,0,1.0
3018,-60,2020-10-24,bb,cgm,0,1.0
3019,-30,2020-10-24,bb,cgm,0,1.0
3020,-20,2020-10-24,bb,cgm,0,1.0
3021,-15,2020-10-24,bb,cgm,0,1.0
3022,-10,2020-10-24,bb,cgm,0,1.0
3023,-7,2020-10-24,bb,cgm,0,1.0
3024,-6,2020-10-24,bb,cgm,0,1.0
3025,-5,2020-10-24,bb,cgm,0,1.0
3026,-3,2020-10-24,bb,cgm,0,1.0
3027,-2,2020-10-24,bb,cgm,0,1.0
3028,-90,2020-10-24,bb,cgm,5,5.0
3029,-60,2020-10-24,bb,cgm,4,5.0
3030,-30,2020-10-24,bb,cgm,4,5.0
3031,-20,2020-10-24,bb,cgm,4,5.0
3032,-15,2020-10-24,bb,cgm,4,5.0
3033,-10,2020-10-24,bb,cgm,4,5.0
3034,-7,2020-10-24,bb,cgm,3,5.0
3035,-6,2020-10-24,bb,cgm,3,5.0
3036,-5,2020-10-24,bb,cgm,3,5.0
3037,-3,2020-10-24,bb,cgm,2,5.0
3038,-2,2020-10-24,bb,cgm,2,4.0
3039,-1,2020-10-24,bb,cgm,2,1.0
3040,-90,2020-10-24,bb,cgm,3,0.0
3041,-60,2020-10-24,bb,cgm,3,0.0
3042,-30,2020-10-24,bb,cgm,3,0.0
3043,-20,2020-10-24,bb,cgm,3,0.0
3044,-15,2020-10-24,bb,cgm,3,0.0
3045,-10,2020-10-24,bb,cgm,2,0.0
3046,-7,2020-10-24,bb,cgm,2,0.0
3047,-6,2020-10-24,bb,cgm,2,0.0
3048,-5,2020-10-24,bb,cgm,2,0.0
3049,-3,2020-10-24,bb,cgm,1,0.0
3050,-2,2020-10-24,bb,cgm,1,0.0
3051,-1,2020-10-24,bb,cgm,0,0.0
3052,-90,2020-10-25,bb,cgm,4,1.0
3053,-60,2020-10-25,bb,cgm,4,1.0
3054,-30,2020-10-25,bb,cgm,4,1.0
3055,-20,2020-10-25,bb,cgm,4,1.0
3056,-15,2020-10-25,bb,cgm,4,1.0
3057,-10,2020-10-25,bb,cgm,4,1.0
3058,-7,2020-10-25,bb,cgm,3,1.0
3059,-6,2020-10-25,bb,cgm,3,1.0
3060,-5,2020-10-25,bb,cgm,3,1.0
3061,-3,2020-10-25,bb,cgm,2,1.0
3062,-2,2020-10-25,bb,cgm,2,1.0
3063,-1,2020-10-25,bb,cgm,1,0.0
3064,-90,2020-10-25,bb,cgm,3,2.0
3065,-60,2020-10-25,bb,cgm,2,2.0
3066,-30,2020-10-25,bb,cgm,2,2.0
3067,-20,2020-10-25,bb,cgm,2,2.0
3068,-15,2020-10-25,bb,cgm,2,2.0
3069,-10,2020-10-25,bb,cgm,2,2.0
3070,-7,2020-10-25,bb,cgm,1,2.0
3071,-6,2020-10-25,bb,cgm,1,2.0
3072,-5,2020-10-25,bb,cgm,1,2.0
3073,-3,2020-10-25,bb,cgm,1,0.0
3074,-2,2020-10-25,bb,cgm,0,0.0
3075,-1,2020-10-25,bb,cgm,0,0.0
3076,-90,2020-10-26,bb,cgm,4,1.0
3077,-60,2020-10-26,bb,cgm,4,1.0
3078,-30,2020-10-26,bb,cgm,4,1.0
3079,-20,2020-10-26,bb,cgm,4,1.0
3080,-15,2020-10-26,bb,cgm,4,1.0
3081,-10,2020-10-26,bb,cgm,4,1.0
3082,-7,2020-10-26,bb,cgm,3,1.0
3083,-6,2020-10-26,bb,cgm,3,1.0
3084,-5,2020-10-26,bb,cgm,3,1.0
3085,-3,2020-10-26,bb,cgm,2,1.0
3086,-2,2020-10-26,bb,cgm,2,1.0
3087,-1,2020-10-26,bb,cgm,1,1.0
3088,-90,2020-10-26,bb,cgm,5,7.0
3089,-60,2020-10-26,bb,cgm,5,7.0
3090,-30,2020-10-26,bb,cgm,4,7.0
3091,-20,2020-10-26,bb,cgm,4,7.0
3092,-15,2020-10-26,bb,cgm,4,7.0
3093,-10,2020-10-26,bb,cgm,4,7.0
3094,-7,2020-10-26,bb,cgm,3,7.0
3095,-6,2020-10-26,bb,cgm,3,7.0
3096,-5,2020-10-26,bb,cgm,3,6.0
3097,-3,2020-10-26,bb,cgm,2,6.0
3098,-2,2020-10-26,bb,cgm,2,6.0
3099,-1,2020-10-26,bb,cgm,1,5.0
3100,-90,2020-10-27,bb,cgm,5,1.0
3101,-60,2020-10-27,bb,cgm,4,1.0
3102,-30,2020-10-27,bb,cgm,4,1.0
3103,-20,2020-10-27,bb,cgm,4,1.0
3104,-15,2020-10-27,bb,cgm,4,1.0
3105,-10,2020-10-27,bb,cgm,4,1.0
3106,-7,2020-10-27,bb,cgm,3,1.0
3107,-6,2020-10-27,bb,cgm,3,1.0
3108,-5,2020-10-27,bb,cgm,3,1.0
3109,-3,2020-10-27,bb,cgm,2,1.0
3110,-2,2020-10-27,bb,cgm,2,1.0
3111,-1,2020-10-27,bb,cgm,1,1.0
3112,-90,2020-10-27,bb,cgm,3,3.0
3113,-60,2020-10-27,bb,cgm,3,3.0
3114,-30,2020-10-27,bb,cgm,3,3.0
3115,-20,2020-10-27,bb,cgm,3,3.0
3116,-15,2020-10-27,bb,cgm,3,3.0
3117,-10,2020-10-27,bb,cgm,2,3.0
3118,-7,2020-10-27,bb,cgm,2,3.0
3119,-6,2020-10-27,bb,cgm,2,3.0
3120,-5,2020-10-27,bb,cgm,2,3.0
3121,-3,2020-10-27,bb,cgm,2,3.0
3122,-2,2020-10-27,bb,cgm,1,3.0
3123,-1,2020-10-27,bb,cgm,1,2.0
3124,-90,2020-10-27,bb,cgm,7,9.0
3125,-60,2020-10-27,bb,cgm,7,9.0
3126,-30,2020-10-27,bb,cgm,6,9.0
3127,-20,2020-10-27,bb,cgm,6,8.0
3128,-15,2020-10-27,bb,cgm,5,8.0
3129,-10,2020-10-27,bb,cgm,5,2.0
3130,-7,2020-10-27,bb,cgm,4,1.0
3131,-6,2020-10-27,bb,cgm,4,0.0
3132,-5,2020-10-27,bb,cgm,3,0.0
3133,-3,2020-10-27,bb,cgm,2,0.0
3134,-2,2020-10-27,bb,cgm,1,0.0
3135,-1,2020-10-27,bb,cgm,1,0.0
3136,-90,2020-10-27,bb,cgm,5,3.0
3137,-60,2020-10-27,bb,cgm,5,3.0
3138,-30,2020-10-27,bb,cgm,4,3.0
3139,-20,2020-10-27,bb,cgm,4,3.0
3140,-15,2020-10-27,bb,cgm,4,3.0
3141,-10,2020-10-27,bb,cgm,4,3.0
3142,-7,2020-10-27,bb,cgm,3,3.0
3143,-6,2020-10-27,bb,cgm,3,3.0
3144,-5,2020-10-27,bb,cgm,3,3.0
3145,-3,2020-10-27,bb,cgm,3,3.0
3146,-2,2020-10-27,bb,cgm,2,3.0
3147,-1,2020-10-27,bb,cgm,1,3.0
3148,-90,2020-10-27,bb,cgm,6,10.0
3149,-60,2020-10-27,bb,cgm,6,10.0
3150,-30,2020-10-27,bb,cgm,5,10.0
3151,-20,2020-10-27,bb,cgm,5,10.0
3152,-15,2020-10-27,bb,cgm,5,10.0
3153,-10,2020-10-27,bb,cgm,5,10.0
3154,-7,2020-10-27,bb,cgm,4,9.0
3155,-6,2020-10-27,bb,cgm,4,9.0
3156,-5,2020-10-27,bb,cgm,4,9.0
3157,-3,2020-10-27,bb,cgm,3,8.0
3158,-2,2020-10-27,bb,cgm,3,7.0
3159,-1,2020-10-27,bb,cgm,2,5.0
3160,-90,2020-10-28,bb,cgm,6,1.0
3161,-60,2020-10-28,bb,cgm,6,1.0
3162,-30,2020-10-28,bb,cgm,6,1.0
3163,-20,2020-10-28,bb,cgm,6,1.0
3164,-15,2020-10-28,bb,cgm,5,1.0
3165,-10,2020-10-28,bb,cgm,5,1.0
3166,-7,2020-10-28,bb,cgm,5,1.0
3167,-6,2020-10-28,bb,cgm,5,1.0
3168,-5,2020-10-28,bb,cgm,5,1.0
3169,-3,2020-10-28,bb,cgm,4,1.0
3170,-2,2020-10-28,bb,cgm,4,1.0
3171,-1,2020-10-28,bb,cgm,3,1.0
3172,-90,2020-10-28,bb,cgm,3,3.0
3173,-60,2020-10-28,bb,cgm,3,3.0
3174,-30,2020-10-28,bb,cgm,2,3.0
3175,-20,2020-10-28,bb,cgm,2,2.0
3176,-15,2020-10-28,bb,cgm,2,2.0
3177,-10,2020-10-28,bb,cgm,1,2.0
3178,-7,2020-10-28,bb,cgm,1,1.0
3179,-6,2020-10-28,bb,cgm,1,1.0
3180,-5,2020-10-28,bb,cgm,1,1.0
3181,-3,2020-10-28,bb,cgm,0,1.0
3182,-2,2020-10-28,bb,cgm,0,1.0
3183,-1,2020-10-28,bb,cgm,0,1.0
3184,-90,2020-10-28,bb,cgm,7,11.0
3185,-60,2020-10-28,bb,cgm,7,11.0
3186,-30,2020-10-28,bb,cgm,7,11.0
3187,-20,2020-10-28,bb,cgm,7,11.0
3188,-15,2020-10-28,bb,cgm,7,11.0
3189,-10,2020-10-28,bb,cgm,6,11.0
3190,-7,2020-10-28,bb,cgm,6,11.0
3191,-6,2020-10-28,bb,cgm,6,11.0
3192,-5,2020-10-28,bb,cgm,6,11.0
3193,-3,2020-10-28,bb,cgm,6,11.0
3194,-2,2020-10-28,bb,cgm,5,11.0
3195,-1,2020-10-28,bb,cgm,5,11.0
3196,-90,2020-10-28,bb,cgm,12,23.0
3197,-60,2020-10-28,bb,cgm,12,23.0
3198,-30,2020-10-28,bb,cgm,12,23.0
3199,-20,2020-10-28,bb,cgm,11,23.0
3200,-15,2020-10-28,bb,cgm,11,23.0
3201,-10,2020-10-28,bb,cgm,10,23.0
3202,-7,2020-10-28,bb,cgm,9,21.0
3203,-6,2020-10-28,bb,cgm,9,19.0
3204,-5,2020-10-28,bb,cgm,8,15.0
3205,-3,2020-10-28,bb,cgm,7,13.0
3206,-2,2020-10-28,bb,cgm,6,10.0
3207,-1,2020-10-28,bb,cgm,5,9.0
3208,-90,2020-10-28,bb,cgm,5,2.0
3209,-60,2020-10-28,bb,cgm,5,2.0
3210,-30,2020-10-28,bb,cgm,5,2.0
3211,-20,2020-10-28,bb,cgm,5,2.0
3212,-15,2020-10-28,bb,cgm,5,2.0
3213,-10,2020-10-28,bb,cgm,4,2.0
3214,-7,2020-10-28,bb,cgm,4,2.0
3215,-6,2020-10-28,bb,cgm,4,1.0
3216,-5,2020-10-28,bb,cgm,3,1.0
3217,-3,2020-10-28,bb,cgm,3,1.0
3218,-2,2020-10-28,bb,cgm,2,1.0
3219,-1,2020-10-28,bb,cgm,2,1.0
3220,-90,2020-10-28,bb,cgm,6,13.0
3221,-60,2020-10-28,bb,cgm,6,13.0
3222,-30,2020-10-28,bb,cgm,6,12.0
3223,-20,2020-10-28,bb,cgm,5,12.0
3224,-15,2020-10-28,bb,cgm,5,9.0
3225,-10,2020-10-28,bb,cgm,5,9.0
3226,-7,2020-10-28,bb,cgm,4,9.0
3227,-6,2020-10-28,bb,cgm,4,9.0
3228,-5,2020-10-28,bb,cgm,4,8.0
3229,-3,2020-10-28,bb,cgm,3,6.0
3230,-2,2020-10-28,bb,cgm,3,4.0
3231,-1,2020-10-28,bb,cgm,2,3.0
3232,-90,2020-10-29,bb,cgm,5,7.0
3233,-60,2020-10-29,bb,cgm,5,7.0
3234,-30,2020-10-29,bb,cgm,5,7.0
3235,-20,2020-10-29,bb,cgm,4,7.0
3236,-15,2020-10-29,bb,cgm,4,7.0
3237,-10,2020-10-29,bb,cgm,4,7.0
3238,-7,2020-10-29,bb,cgm,4,7.0
3239,-6,2020-10-29,bb,cgm,4,7.0
3240,-5,2020-10-29,bb,cgm,3,7.0
3241,-3,2020-10-29,bb,cgm,3,7.0
3242,-2,2020-10-29,bb,cgm,2,7.0
3243,-1,2020-10-29,bb,cgm,2,7.0
3244,-90,2020-10-29,bb,cgm,2,4.0
3245,-60,2020-10-29,bb,cgm,2,4.0
3246,-30,2020-10-29,bb,cgm,2,4.0
3247,-20,2020-10-29,bb,cgm,2,4.0
3248,-15,2020-10-29,bb,cgm,2,4.0
3249,-10,2020-10-29,bb,cgm,2,3.0
3250,-7,2020-10-29,bb,cgm,1,3.0
3251,-6,2020-10-29,bb,cgm,1,3.0
3252,-5,2020-10-29,bb,cgm,1,2.0
3253,-3,2020-10-29,bb,cgm,1,2.0
3254,-2,2020-10-29,bb,cgm,0,1.0
3255,-90,2020-10-29,bb,cgm,2,2.0
3256,-60,2020-10-29,bb,cgm,2,2.0
3257,-30,2020-10-29,bb,cgm,1,2.0
3258,-20,2020-10-29,bb,cgm,1,2.0
3259,-15,2020-10-29,bb,cgm,1,1.0
3260,-10,2020-10-29,bb,cgm,0,0.0
3261,-90,2020-10-29,bb,cgm,10,16.0
